entry_timestamp,asset,market_id,side,yes_price_at_entry,no_price_at_entry,side_price_at_entry,external_price_move,external_return_5s,external_return_15s,external_return_30s,external_return_60s,momentum,quote_age_seconds,repricing_velocity,repricing_acceleration,spread_compression,book_imbalance,cross_asset_movement,time_to_expiry_seconds,lag_score,polymarket_price_move_after_30s,polymarket_price_move_after_60s,polymarket_price_move_after_120s,polymarket_price_move_after_180s,max_favorable_excursion,max_adverse_excursion,time_to_repricing_seconds,simulated_exit_timestamp,simulated_exit_seconds,simulated_exit_price,simulated_exit_reason,simulated_pnl_before_slippage,simulated_pnl_after_slippage,repriced_favorably,source_session
2026-06-24T17:10:44.757531+00:00,SOL,0x6bcbfb85688c3516d74eda21ae1058775c9dbb0c3c2ed80679bea5efa4224f1f,YES,0.505,0.495,0.505,0.00060105,0.00045072115384625633,0.0009018487900196437,0.0012028266426100664,0.0010523150932051362,-0.00015046630318549248,2.665531,-0.01004659611277104,-0.007551420647032993,-0.0,-0.12993608627491512,0.10999999999999999,255.242469,0.250438,0.08999999999999997,-0.18,-0.38,,0.10999999999999999,-0.49,,2026-06-24T17:10:48.752203+00:00,3.994672,0.435,stop_loss,-0.07,-0.09000000000000001,False,polymarket\runs\repricing_balanced_v1\20260624_154206\session.jsonl
2026-06-24T17:10:48.752203+00:00,SOL,0x6bcbfb85688c3516d74eda21ae1058775c9dbb0c3c2ed80679bea5efa4224f1f,YES,0.435,0.565,0.435,0.00060105,0.0003004356316660406,0.0009018487900196437,0.0012028266426100664,0.0009018487900196437,0.0,2.893203,-0.04020387384426427,-0.022711101869053035,-0.0,-0.14868783290582901,0.13999999999999996,251.247797,0.250438,0.15999999999999998,-0.14,-0.32,,0.18,-0.42,2.005935,2026-06-24T17:10:50.758138+00:00,2.005935,0.525,repricing_target,0.09000000000000002,0.07000000000000002,True,polymarket\runs\repricing_balanced_v1\20260624_154206\session.jsonl
2026-06-24T17:15:08.754027+00:00,ETH,0x2a87ba5465e5a39b23f5c245ce8daf4e9166a6b5d3a01f97e3c5cebe5f542667,YES,0.535,0.465,0.535,0.00093192,0.0009319195023045346,0.0010769007928759233,0.0006357839341806226,0.0018655775727320911,-0.0007886767798561678,3.108027,0.012556151107753887,0.002548152621447799,0.010000000000000009,0.14285280751401666,0.04999999999999993,291.245973,0.3883,0.0,0.039999999999999925,-0.33000000000000007,,0.13,-0.39,2.005894,2026-06-24T17:15:10.759921+00:00,2.005894,0.645,repricing_target,0.10999999999999999,0.08999999999999998,True,polymarket\runs\repricing_balanced_v1\20260624_154206\session.jsonl
2026-06-24T17:15:32.759728+00:00,BTC,0xc6ddbe45253f77b8dbd808a9153ec3477a66b95ce3dcd40edbdbf5e69a9fad74,YES,0.505,0.495,0.505,0.00062149,0.0,0.0,0.0006214936536290683,0.0007838876817649609,-0.0007838876817649609,2.994728,-0.0199426250676803,-0.0036786055464538264,0.020000000000000018,-0.03474184188565788,0.06999999999999995,267.240272,0.258956,0.0,-0.255,-0.385,,0.020000000000000018,-0.48,,2026-06-24T17:15:36.754977+00:00,3.995249,0.465,stop_loss,-0.03999999999999998,-0.059999999999999984,False,polymarket\runs\repricing_balanced_v1\20260624_154206\session.jsonl
2026-06-24T17:17:04.766209+00:00,BTC,0xc6ddbe45253f77b8dbd808a9153ec3477a66b95ce3dcd40edbdbf5e69a9fad74,YES,0.165,0.835,0.165,0.00067121,0.00047003839986059504,0.0005249719936815112,0.001670571594249548,-0.0013267102531644426,0.0018516822468459537,3.083209,0.004987143144972266,2.2083983364573273e-06,-0.0,-0.16174375471320124,0.06999999999999999,175.233791,0.279672,-0.04500000000000001,-0.09000000000000001,-0.15000000000000002,,0.03999999999999998,-0.1635,1.990728,2026-06-24T17:17:06.756937+00:00,1.990728,0.205,repricing_target,0.03999999999999998,0.01999999999999998,True,polymarket\runs\repricing_balanced_v1\20260624_154206\session.jsonl
2026-06-24T17:20:12.764868+00:00,SOL,0xd8e21b0124221e5a6948b65f0b5c1b7c563a3c7e6ea11a1e7d760638a2e885ba,NO,0.53,0.47,0.47,-0.00151676,-0.0012137763617052766,-0.0015167602002125191,-0.0013652912621360258,-0.0037832929782082303,0.002266532777995711,13.023868,0.0,0.0,-0.0,0.0021252087936923757,0.10500000000000004,287.235132,0.631983,0.43500000000000005,0.475,0.495,,0.515,-0.014999999999999958,3.99613,2026-06-24T17:20:16.760998+00:00,3.99613,0.645,repricing_target,0.17500000000000004,0.15500000000000005,True,polymarket\runs\repricing_balanced_v1\20260624_154206\session.jsonl
2026-06-24T17:25:44.756279+00:00,ETH,0x0a15e96a2f8db3533603fd8a311915394fd8b8b6cbc3c3b90e5225964660bd94,YES,0.485,0.515,0.485,0.00079472,0.0010683964513975575,0.0025794863955976854,0.002969155192517281,0.0007183725365544902,0.0018611138590431953,7.137279,0.0,0.0,-0.0,0.21161808337245505,0.16000000000000003,255.243721,0.331134,0.07000000000000006,0.20999999999999996,0.43000000000000005,,0.49,-0.02999999999999997,2.005107,2026-06-24T17:25:46.761386+00:00,2.005107,0.535,repricing_target,0.050000000000000044,0.030000000000000044,True,polymarket\runs\repricing_balanced_v1\20260624_154206\session.jsonl
2026-06-24T17:26:36.761972+00:00,ETH,0x0a15e96a2f8db3533603fd8a311915394fd8b8b6cbc3c3b90e5225964660bd94,YES,0.495,0.505,0.495,0.00099817,0.000820005593836548,0.0013483174651631735,0.000285895806861447,0.0011445649063681618,0.00020375255879501175,15.034972,0.0,0.0,-0.0,-0.2241969708340297,0.22999999999999998,203.238028,0.415904,0.28,0.31999999999999995,0.4,,0.49,0.0,1.991139,2026-06-24T17:26:38.753111+00:00,1.991139,0.625,repricing_target,0.13,0.11,True,polymarket\runs\repricing_balanced_v1\20260624_154206\session.jsonl
2026-06-24T17:28:30.758436+00:00,SOL,0x8b89ebef2e337682d0c761c2d9ea76b14916b0fbaa6b07ab496782aa61d08092,NO,0.985,0.015,0.015,-0.00076069,-0.0010646387832699,-0.0009126863401276442,-0.0007606876616460534,0.0022890279261407187,-0.003201714266268363,3.249436,0.0,0.0,-0.0,0.7279746269522651,0.040000000000000036,89.241564,0.316953,0.0,0.0,,,0.010000000000000002,-0.0115,,2026-06-24T17:29:58.761470+00:00,88.003034,0.005000000000000001,timeout,-0.009999999999999998,-0.03,False,polymarket\runs\repricing_balanced_v1\20260624_154206\session.jsonl
2026-06-24T17:32:12.757879+00:00,SOL,0xc53755a72a77c13680d29f80e88a1ffcdaeda374fb64389c3801a5660e24deb8,NO,0.585,0.415,0.415,-0.00076185,0.00015250876925421153,0.0009157509157509125,0.0025989909799724042,-0.00030487804878043256,0.001220628964531345,2.536879,0.024937892179526855,0.004917907193587812,-0.0,0.15554843395194848,0.20999999999999996,167.242121,0.317436,0.31,0.24000000000000005,0.32,,0.51,-0.37,2.00779,2026-06-24T17:32:14.765669+00:00,2.00779,0.465,repricing_target,0.050000000000000044,0.030000000000000044,True,polymarket\runs\repricing_balanced_v1\20260624_154206\session.jsonl
2026-06-24T17:40:50.764310+00:00,BTC,0xe162acce182a1c54de6efd4a047bee1957d9d0ce3a96723f622886a34ce9ef56,NO,0.475,0.525,0.525,-0.00069057,-0.0001744557720131379,-0.000476959380585118,6.10823180990927e-05,-0.0006788068334678821,0.00020184745288276407,3.11931,0.029913311224072633,0.00990421351939047,-0.0,0.01010090115477882,0.11499999999999999,249.23569,0.287737,-0.11500000000000005,0.09999999999999998,0.21499999999999997,,0.355,-0.21000000000000002,,2026-06-24T17:40:56.765265+00:00,6.000955,0.495,stop_loss,-0.030000000000000027,-0.05000000000000003,False,polymarket\runs\repricing_balanced_v1\20260624_154206\session.jsonl
2026-06-24T17:46:02.756352+00:00,ETH,0x931296be6d3fc5e74df946ebeb47595bd30d0b51c747520c22454b54dbde783c,NO,0.535,0.465,0.465,-0.00144858,-0.0017161412977600987,-0.0018307657959366619,-0.002142665833407831,-0.0014485817300021742,-0.0003821840659344877,7.048352,0.0,0.0,-0.0,-0.35636611035516924,0.11000000000000004,237.243648,0.603576,0.3499999999999999,0.3,0.52,,0.52,0.0,2.00588,2026-06-24T17:46:04.762232+00:00,2.00588,0.645,repricing_target,0.18,0.16,True,polymarket\runs\repricing_balanced_v1\20260624_154206\session.jsonl
2026-06-24T17:50:26.761135+00:00,SOL,0xe0261c3af71ec76885a6befe78536d37f4f39622a19d0102257561caaca61811,NO,0.555,0.445,0.445,-0.00061397,-0.0007673419275628923,-0.0009206690194875078,-0.002298498314434627,0.0003072668612689178,-0.0012279358807564256,3.082135,0.027418689875175192,0.024938848495086697,0.010000000000000009,0.26949208533739133,0.05999999999999994,273.238865,0.25582,0.22000000000000003,0.15999999999999998,0.34,,0.47500000000000003,0.0,3.995534,2026-06-24T17:50:30.756669+00:00,3.995534,0.525,repricing_target,0.08000000000000002,0.06000000000000001,True,polymarket\runs\repricing_balanced_v1\20260624_154206\session.jsonl
2026-06-24T18:00:58.760168+00:00,SOL,0x5a189bc1b252af1469e531eb62cee5995fe46dd01bcaff6b137a7bc3109e2e43,NO,0.685,0.315,0.315,-0.0019954,-0.0019953952417499643,-0.00015377518068593332,-0.0019953952417499643,0.000923645320197064,-0.0010774205008829973,2.652168,0.024930096010785777,0.012430193742139928,1.1102230246251565e-16,-0.09289465435698666,0.1100000000000001,241.239832,0.414748,-0.04999999999999999,0.09000000000000002,0.31,,0.49000000000000005,-0.1,,2026-06-24T18:01:08.757617+00:00,9.997449,0.285,stop_loss,-0.030000000000000027,-0.05000000000000003,False,polymarket\runs\repricing_balanced_v1\20260624_154206\session.jsonl
2026-06-24T18:01:08.757617+00:00,SOL,0x5a189bc1b252af1469e531eb62cee5995fe46dd01bcaff6b137a7bc3109e2e43,NO,0.715,0.285,0.285,-0.0019954,0.0,-0.0019953952417499643,0.0,0.000461609478381364,-0.0024570047201313283,2.670617,0.005022881737756354,-0.007497467743310911,-0.0,0.03863873602408248,0.010000000000000009,231.242383,0.831415,-0.05999999999999997,0.24000000000000005,0.21000000000000002,,0.52,-0.06999999999999998,2.005044,2026-06-24T18:01:10.762661+00:00,2.005044,0.315,repricing_target,0.030000000000000027,0.010000000000000026,True,polymarket\runs\repricing_balanced_v1\20260624_154206\session.jsonl
2026-06-24T18:01:10.762661+00:00,SOL,0x5a189bc1b252af1469e531eb62cee5995fe46dd01bcaff6b137a7bc3109e2e43,NO,0.685,0.315,0.315,-0.0018419,0.00015379883112887072,0.00015379883112887072,0.00015379883112887072,0.0006154793045085594,-0.00046168047337968865,3.015661,-0.014962265167248159,-0.009967435579969573,-0.019999999999999907,-0.06160751271550155,0.039999999999999925,229.237339,0.350793,-0.1,0.21000000000000002,0.04999999999999999,,0.49000000000000005,-0.1,,2026-06-24T18:01:28.765791+00:00,18.00313,0.265,stop_loss,-0.04999999999999999,-0.06999999999999999,False,polymarket\runs\repricing_balanced_v1\20260624_154206\session.jsonl
2026-06-24T18:01:28.765791+00:00,SOL,0x5a189bc1b252af1469e531eb62cee5995fe46dd01bcaff6b137a7bc3109e2e43,NO,0.735,0.265,0.265,-0.00122794,0.0003074558032283292,0.0006151007227432892,0.0007689941556443536,-0.0012279355333847386,0.0018430362561280278,3.091791,0.012468000875752394,-0.002482894759327403,0.030000000000000027,0.010085924801786638,0.030000000000000027,211.234209,0.51164,0.16999999999999998,0.43499999999999994,0.255,,0.54,-0.05000000000000002,,2026-06-24T18:01:32.763050+00:00,3.997259,0.235,stop_loss,-0.030000000000000027,-0.05000000000000003,False,polymarket\runs\repricing_balanced_v1\20260624_154206\session.jsonl
2026-06-24T18:01:32.763050+00:00,SOL,0x5a189bc1b252af1469e531eb62cee5995fe46dd01bcaff6b137a7bc3109e2e43,NO,0.765,0.235,0.235,-0.00138143,0.0006151953245157049,0.0004613255420575779,0.0006151953245157049,0.0006151953245157049,-0.000153869782458127,2.09505,0.014950007176003458,0.00745009048541849,-0.0,0.21820672550801667,0.020000000000000018,207.23695,0.575595,0.24,0.505,0.32000000000000006,,0.5700000000000001,-0.09499999999999997,13.994369,2026-06-24T18:01:46.757419+00:00,13.994369,0.325,repricing_target,0.09000000000000002,0.07000000000000002,True,polymarket\runs\repricing_balanced_v1\20260624_154206\session.jsonl
